State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Akola,Chandur Bazar_Ako,Bengal Gram(Gram)(Whole),Other,FAQ,2024-06-10 00:00:00,4030.81,4531.72,4311.14,6
Maharashtra,Amravati,Amarawati,Bajra(Pearl Millet/Cumbu),Other,FAQ,09-11-2022,1800.0,2100.0,1950.0,28
Maharashtra,Kolhapur,Bhusaval_Kol,Coriander(Leaves),Other,FAQ,2022-06-11 00:00:00,1821.24,2797.59,2294.4,43
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,FAQ,17-06-2021,700.0,2351.0,1951.0,23
Maharashtra,Gadchiroli,Raver_Gad,Wheat,Other,FAQ,2023-10-29 00:00:00,2107.82,2740.18,2432.58,1
Maharashtra,Amravati,Amarawati,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,15-02-2021,8500.0,9000.0,8750.0,11
Maharashtra,Jalgaon,Pachora,Jowar(Sorghum),Other,FAQ,01-02-2021,1800.0,2200.0,2000.0,5
Maharashtra,Raigad,Panvel,Beans,Other,FAQ,04-04-2023,5000.0,5500.0,5250.0,94
Maharashtra,Washim,Jalgaon_Was,Coriander(Leaves),Other,FAQ,2021-05-18 00:00:00,1904.07,2924.82,2398.74,43
Maharashtra,Amravati,Varud(Rajura Bazar),Green Chilli,Other,FAQ,09-12-2022,1000.0,1700.0,1382.0,87
Maharashtra,Parbhani,Mumbai_Par,French Beans (Frasbean),Other,FAQ,2021-03-11 00:00:00,3415.02,4664.76,4039.43,298
Maharashtra,Jalgaon,Jalgaon,Spinach,Other,FAQ,22-12-2022,1500.0,1500.0,1500.0,342
Maharashtra,Yavatmal,Jalgaon_Yav,Lime,Other,FAQ,2021-11-03 00:00:00,2266.72,3302.2,2775.45,180
Maharashtra,Dhule,Jalgaon_Dhu,Onion Green,Other,FAQ,2024-07-20 00:00:00,2362.18,2476.53,2423.36,358
Maharashtra,Mumbai,Mumbai- Fruit Market,Karbuja(Musk Melon),Other,FAQ,07-12-2021,1500.0,2500.0,2000.0,187
Maharashtra,Thane,Karjat(Raigad)_Tha,Bajra(Pearl Millet/Cumbu),Other,FAQ,2020-03-02 00:00:00,1819.52,2125.02,1945.96,28
Maharashtra,Nashik,Chandvad,Guar,Other,FAQ,28-03-2021,5700.0,6400.0,6200.0,75
Maharashtra,Mumbai,Mumbai,Cinamon(Dalchini),Other,FAQ,04-10-2024,28000.0,35000.0,31500.0,316
Maharashtra,Dhule,Bhusaval_Dhu,Tomato,Other,FAQ,2024-10-23 00:00:00,1287.22,1946.88,1599.5,78
Maharashtra,Nashik,Lasalgaon(Niphad),Wheat,Maharashtra 2189,FAQ,28-09-2020,1400.0,1551.0,1501.0,1
Maharashtra,Nashik,Malegaon,Soyabean,Yellow,FAQ,04-04-2022,7026.0,7130.0,7068.0,13
Maharashtra,Nashik,Satana,Onion,Other,FAQ,13-06-2023,50.0,1375.0,755.0,23
Maharashtra,Mumbai,Mumbai,Green Gram Dal (Moong Dal),Other,FAQ,23-05-2024,9900.0,14000.0,13000.0,265
Maharashtra,Mumbai,Mumbai- Fruit Market,Papaya,Other,FAQ,24-11-2023,2000.0,4000.0,3000.0,72
Maharashtra,Nashik,Yeola,Onion,Other,FAQ,26-06-2020,300.0,835.0,675.0,23
Maharashtra,Nashik,Nasik,Carrot,Other,FAQ,06-11-2021,2200.0,3700.0,3000.0,153
Maharashtra,Nashik,Chandvad,Brinjal,Other,FAQ,28-02-2024,1050.0,2030.0,1400.0,35
Maharashtra,Hingoli,Jalgaon_Hin,Beetroot,Other,FAQ,2024-05-22 00:00:00,1526.59,1812.35,1670.39,157
Maharashtra,Sindhudurg,Pen_Sin,Peas Wet,Other,FAQ,2021-08-05 00:00:00,8179.97,9188.51,8182.86,174
Maharashtra,Beed,Bhusaval_Bee,Bitter gourd,Other,FAQ,2022-12-07 00:00:00,2433.49,3014.08,2728.95,81
Maharashtra,Parbhani,Bhusaval_Par,Raddish,Other,FAQ,2023-10-01 00:00:00,1400.84,1669.3,1544.23,161
Maharashtra,Parbhani,Shantilal Jain Agro_Par,Cotton,Other,FAQ,2023-08-25 00:00:00,6640.95,7350.52,7069.26,15
Maharashtra,Nandurbar,Jalgaon_Nan,Cabbage,Other,FAQ,2023-02-20 00:00:00,977.13,1300.35,1139.31,154
Maharashtra,Beed,Jalgaon_Bee,Lime,Other,FAQ,2020-08-24 00:00:00,2372.49,3456.3,2904.96,180
Maharashtra,Nandurbar,Bhusaval_Nan,Methi(Leaves),Other,FAQ,2023-11-20 00:00:00,2507.34,3377.05,2880.52,46
Maharashtra,Mumbai,Mumbai,Ginger(Green),Other,FAQ,09-02-2023,4000.0,5800.0,4900.0,103
Maharashtra,Jalgaon,Bhusaval,Coriander(Leaves),Other,FAQ,28-06-2023,9000.0,12000.0,10000.0,43
Maharashtra,Jalgaon,Chalisgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,23-07-2024,2250.0,2560.0,2450.0,28
Maharashtra,Wardha,Amarawati_War,Bajra(Pearl Millet/Cumbu),Other,FAQ,2023-10-04 00:00:00,1643.66,1816.81,1730.17,28
Maharashtra,Mumbai,Mumbai,Bengal Gram Dal (Chana Dal),Other,FAQ,02-12-2023,7000.0,7500.0,7100.0,263
Maharashtra,Jalgaon,Chopada,Sunflower,Local,FAQ,18-04-2022,6200.0,6500.0,6300.0,14
Maharashtra,Hingoli,Bhusaval_Hin,Cauliflower,Other,FAQ,2023-12-24 00:00:00,1397.31,1917.75,1655.18,34
Maharashtra,Nashik,Nasik,Bitter gourd,Other,FAQ,02-09-2020,3750.0,5415.0,4585.0,81
Maharashtra,Gadchiroli,Jamner_Gad,Jowar(Sorghum),Other,FAQ,2021-05-01 00:00:00,1926.81,2579.43,2298.72,5
Maharashtra,Nanded,Jalgaon_Nan,Tomato,Other,FAQ,2022-04-27 00:00:00,1567.58,2166.23,1856.83,78
Maharashtra,Aurangabad,Jalgaon_Aur,Potato,Other,FAQ,2021-04-19 00:00:00,1406.51,2047.06,1725.97,24
Maharashtra,Gondia,Varud_Gon,Cotton,Other,FAQ,2020-07-20 00:00:00,6039.27,6488.78,6267.67,15
Maharashtra,Wardha,Amarawati_War,Green Gram (Moong)(Whole),Other,FAQ,2023-05-21 00:00:00,6445.53,7620.79,7074.27,9
Maharashtra,Beed,Chopada_Bee,Wheat,Other,FAQ,2023-12-17 00:00:00,1785.95,2321.75,2061.12,1
Maharashtra,Gondia,Dhamngaon-Railway_Gon,Soyabean,Yellow,FAQ,2020-01-15 00:00:00,4729.0,5427.58,5160.75,13
Maharashtra,Nashik,Satana,Bajra(Pearl Millet/Cumbu),Other,FAQ,21-12-2020,1200.0,2295.0,2295.0,28
Maharashtra,Gadchiroli,Jalgaon_Gad,Beetroot,Other,FAQ,2022-11-02 00:00:00,1373.61,1630.73,1503.0,157
Maharashtra,Jalgaon,Bhusaval,Potato,Other,FAQ,07-09-2021,1300.0,1300.0,1300.0,24
Maharashtra,Nashik,Nasik,Green Chilli,Other,FAQ,23-08-2023,3500.0,4000.0,3800.0,87
Maharashtra,Amravati,Dhamngaon-Railway,Soyabean,Yellow,FAQ,05-10-2021,3100.0,5475.0,4500.0,13
Maharashtra,Gadchiroli,Chalisgaon_Gad,Bengal Gram(Gram)(Whole),Other,FAQ,2021-11-27 00:00:00,4744.5,5325.46,5080.77,6
Maharashtra,Latur,Chopada_Lat,Wheat,Other,FAQ,2022-06-10 00:00:00,1957.5,2544.77,2259.1,1
Maharashtra,Raigad,Karjat(Raigad),Green Gram (Moong)(Whole),Other,FAQ,17-08-2021,6200.0,6700.0,6200.0,9
Maharashtra,Nagpur,Anajngaon_Nag,Banana,Khandesh,FAQ,2022-01-09 00:00:00,754.41,1084.39,912.88,19
Maharashtra,Nashik,Nandgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,12-07-2022,2150.0,2455.0,2250.0,28
Maharashtra,Mumbai,Mumbai,Bitter gourd,Other,FAQ,11-08-2022,3400.0,4400.0,3900.0,81
Maharashtra,Sangli,Jalgaon_San,Brinjal,Other,FAQ,2022-09-26 00:00:00,1466.82,2155.9,1803.59,35
Maharashtra,Aurangabad,Bhusaval_Aur,Peas Wet,Other,FAQ,2024-02-14 00:00:00,3681.78,4312.41,4007.47,174
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,10-04-2021,2200.0,4500.0,3350.0,1
Maharashtra,Nashik,Devala,Jowar(Sorghum),Other,FAQ,25-08-2020,1705.0,2000.0,1900.0,5
Maharashtra,Sangli,Chopada_San,Jowar(Sorghum),Other,FAQ,2025-01-05 00:00:00,1790.59,2397.07,2136.2,5
Maharashtra,Nashik,Chandvad,Tomato,Local,FAQ,12-02-2021,275.0,1075.0,900.0,78
Maharashtra,Solapur,Bhusaval_Sol,Cabbage,Other,FAQ,2023-08-17 00:00:00,946.63,1275.44,1111.29,154
Maharashtra,Beed,Pachora_Bee,Jowar(Sorghum),Jowar ( White),FAQ,2023-12-09 00:00:00,2185.89,2926.26,2607.8,5
Maharashtra,Ahmednagar,Chandvad_Ahm,Methi(Leaves),Other,FAQ,2022-06-14 00:00:00,986.75,2149.43,1589.27,46
Maharashtra,Jalgaon,Bhusaval,Coriander(Leaves),Other,FAQ,18-03-2023,1000.0,1000.0,1000.0,43
Maharashtra,Nashik,Pimpalgaon,Tomato,Other,FAQ,25-01-2023,250.0,855.0,655.0,78
Maharashtra,Nanded,Pachora_Nan,Jowar(Sorghum),Jowar ( White),FAQ,2025-01-26 00:00:00,2171.23,2906.64,2590.31,5
Maharashtra,Mumbai,Vashi New Mumbai,Potato,Other,FAQ,30-05-2024,1800.0,2300.0,2050.0,24
Maharashtra,Akola,Nandgaon Khandeshwar_Ako,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2022-02-03 00:00:00,7733.59,8673.96,8310.39,49
Maharashtra,Amravati,Dhamngaon-Railway,Wheat,Other,FAQ,25-09-2023,2350.0,2475.0,2460.0,1
Maharashtra,Akola,Amrawati(Frui & Veg. Market)_Ako,Beetroot,Other,FAQ,2023-05-13 00:00:00,1374.63,1681.6,1528.25,157
Maharashtra,Mumbai,Mumbai,Coriander(Leaves),Other,FAQ,10-02-2022,600.0,1500.0,1050.0,43
Maharashtra,Pune,Lasalgaon(Niphad)_Pun,Onion,Red,FAQ,2020-03-04 00:00:00,46450.98,48208.56,47731.22,23
Maharashtra,Mumbai,Mumbai,Arecanut(Betelnut/Supari),Other,FAQ,22-01-2025,50000.0,85000.0,67500.0,140
Maharashtra,Akola,Chandur Bazar_Ako,Bengal Gram(Gram)(Whole),Other,FAQ,2023-06-18 00:00:00,3514.38,3951.11,3758.79,6
Maharashtra,Osmanabad,Amalner_Osm,Soyabean,Other,FAQ,2024-01-21 00:00:00,4376.26,4875.91,4699.62,13
Maharashtra,Gondia,Amrawati(Frui & Veg. Market)_Gon,Beetroot,Other,FAQ,2020-03-26 00:00:00,1563.48,1912.61,1738.19,157
Maharashtra,Palghar,Mumbai_Pal,Bengal Gram(Gram)(Whole),Other,FAQ,2021-04-12 00:00:00,5215.94,6054.36,5699.95,6
Maharashtra,Jalgaon,Bhusaval,Bhindi(Ladies Finger),Other,FAQ,06-08-2024,3000.0,3500.0,3500.0,85
Maharashtra,Washim,Bhusaval_Was,Brinjal,Other,FAQ,2023-01-10 00:00:00,1518.4,2231.71,1867.01,35
Maharashtra,Mumbai,Mumbai,Elephant Yam (Suran),Other,FAQ,04-10-2022,1800.0,2800.0,2300.0,296
Maharashtra,Jalgaon,Dharangaon,Jowar(Sorghum),Other,FAQ,24-04-2023,2300.0,2600.0,2550.0,5
Maharashtra,Dhule,Bhusaval_Dhu,Carrot,Other,FAQ,2023-03-31 00:00:00,1683.36,2010.71,1852.27,153
Maharashtra,Jalgaon,Jalgaon,Jowar(Sorghum),Other,FAQ,25-11-2023,3100.0,3200.0,3100.0,5
Maharashtra,Mumbai,Mumbai,Cardamoms,Other,FAQ,28-06-2022,60000.0,80000.0,70000.0,40
Maharashtra,Nashik,Nasik,Bitter gourd,Other,FAQ,11-11-2024,1665.0,3750.0,2915.0,81
Maharashtra,Nashik,Sinner,Green Gram (Moong)(Whole),Other,FAQ,16-10-2023,7000.0,8700.0,8000.0,9
Maharashtra,Solapur,Amalner_Sol,Black Gram (Urd Beans)(Whole),Other,FAQ,2020-09-22 00:00:00,5086.92,6275.97,5827.42,8
Maharashtra,Latur,Amalner_Lat,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,2022-03-24 00:00:00,4205.35,4720.29,4503.41,6
Maharashtra,Jalgaon,Jamner,Maize,Deshi Red,FAQ,19-03-2022,1730.0,2000.0,1923.0,4
Maharashtra,Amravati,Amarawati,Cotton,Other,FAQ,24-01-2022,9600.0,10000.0,9800.0,15
Maharashtra,Akola,Amarawati_Ako,Linseed,Other,FAQ,2021-03-08 00:00:00,4581.05,4713.08,4647.06,67
Maharashtra,Raigad,Pen,Cauliflower,Other,FAQ,08-06-2021,3500.0,3700.0,3500.0,34
Maharashtra,Latur,Jalgaon_Lat,Tomato,Other,FAQ,2022-10-01 00:00:00,1602.0,2213.79,1897.6,78
Maharashtra,Buldhana,Jalgaon_Bul,Coriander(Leaves),Other,FAQ,2023-08-26 00:00:00,1993.33,3034.88,2486.8,43
Maharashtra,Amravati,Anajngaon,Soyabean,Yellow,FAQ,23-08-2020,3200.0,3600.0,3450.0,13
Maharashtra,Dhule,Amalner_Dhu,Ajwan,Other,FAQ,2023-03-24 00:00:00,11295.97,12789.24,12785.1,137
Maharashtra,Ahmednagar,Devala_Ahm,Tamarind Fruit,Other,FAQ,2024-03-04 00:00:00,2717.32,3396.21,3225.15,261
Maharashtra,Yavatmal,Bhusaval_Yav,Onion,Red,FAQ,2025-01-20 00:00:00,1146.39,2286.46,1705.37,23
Maharashtra,Wardha,Amrawati(Frui & Veg. Market)_War,Onion,Local,FAQ,2022-10-26 00:00:00,1108.45,2550.62,1854.71,23
Maharashtra,Jalgaon,Amalner,Soyabean,Other,FAQ,14-06-2021,6000.0,6000.0,6000.0,13
Maharashtra,Ratnagiri,Mumbai_Rat,Ridgeguard(Tori),Other,FAQ,2020-10-28 00:00:00,2801.49,3532.27,3155.6,160
Maharashtra,Jalgaon,Chopada,Soyabean,Yellow,FAQ,13-02-2020,3751.0,3925.0,3925.0,13
Maharashtra,Wardha,Amrawati(Frui & Veg. Market)_War,Coriander(Leaves),Other,FAQ,2022-05-05 00:00:00,1751.74,2569.02,2161.03,43
Maharashtra,Nashik,Nasik,Coriander(Leaves),Other,Local,01-02-2025,1000.0,2205.0,1600.0,43
Maharashtra,Raigad,Pen,Bitter gourd,Other,FAQ,17-06-2021,3800.0,4000.0,3800.0,81
Maharashtra,Yavatmal,Amalner_Yav,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2022-03-02 00:00:00,7640.74,8315.66,8058.83,49
Maharashtra,Latur,Chopada_Lat,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,2021-12-25 00:00:00,11235.17,13339.91,12232.4,11
Maharashtra,Nashik,Nasik,Pomegranate,Other,FAQ,30-06-2022,500.0,10500.0,8000.0,190
Maharashtra,Nashik,Pimpalgaon,Tomato,Other,FAQ,11-09-2021,255.0,1155.0,605.0,78
Maharashtra,Nashik,Chandvad,Brinjal,Other,FAQ,23-02-2023,525.0,1960.0,945.0,35
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda),Onion,Red,FAQ,22-01-2021,900.0,2575.0,2100.0,23
Maharashtra,Nashik,Devala,Bajra(Pearl Millet/Cumbu),Other,FAQ,12-07-2024,2210.0,2805.0,2430.0,28
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Beetroot,Other,FAQ,03-07-2022,1200.0,1600.0,1400.0,157
Maharashtra,Sindhudurg,Murud_Sin,Rice,Other,FAQ,2024-10-02 00:00:00,1974.84,2950.4,2461.79,3
Maharashtra,Akola,Shetkari Khushi Bazar_Ako,Black Gram (Urd Beans)(Whole),Other,FAQ,2024-10-13 00:00:00,4955.13,6073.29,5561.99,8
Maharashtra,Yavatmal,Mumbai_Yav,French Beans (Frasbean),Other,FAQ,2025-01-17 00:00:00,3959.65,5408.69,4683.63,298
Maharashtra,Jalgaon,Pachora,Wheat,Other,FAQ,12-12-2023,2400.0,2890.0,2621.0,1
Maharashtra,Amravati,Amarawati,Arhar (Tur/Red Gram)(Whole),Other,FAQ,23-10-2024,9650.0,10055.0,9852.0,49
Maharashtra,Dhule,Chopada_Dhu,Jowar(Sorghum),Other,FAQ,2020-07-02 00:00:00,2092.1,2414.82,2272.06,5
Maharashtra,Nandurbar,Jalgaon_Nan,Guar,Other,FAQ,2023-07-01 00:00:00,4726.94,5171.67,4951.47,75
Maharashtra,Osmanabad,Parola_Osm,Bajra(Pearl Millet/Cumbu),Other,FAQ,2022-09-13 00:00:00,2085.51,2490.77,2328.27,28
Maharashtra,Beed,Amalner_Bee,Maize,Deshi Red,FAQ,2022-07-05 00:00:00,1740.38,2058.21,1926.15,4
Maharashtra,Nashik,Lasalgaon(Vinchur),Wheat,Other,FAQ,11-05-2023,2000.0,2250.0,2100.0,1
Maharashtra,Nashik,Nasik,Ridgeguard(Tori),Other,FAQ,24-07-2022,6670.0,11670.0,8750.0,160
Maharashtra,Jalgaon,Bhusaval,Cabbage,Other,FAQ,27-05-2022,1500.0,1500.0,1500.0,154
Maharashtra,Nagpur,Amarawati_Nag,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2024-07-22 00:00:00,7723.94,8663.14,8300.02,49
Maharashtra,Nashik,Chandvad,Brinjal,Other,FAQ,16-02-2022,770.0,1785.0,1120.0,35
Maharashtra,Washim,Jalgaon_Was,Bitter gourd,Other,FAQ,2022-06-13 00:00:00,2167.19,2684.25,2430.32,81
Maharashtra,Raigad,Panvel,Snakeguard,Other,FAQ,08-07-2024,4000.0,5000.0,4500.0,156
Maharashtra,Washim,Jalgaon_Was,Orange,Other,FAQ,2020-04-05 00:00:00,1285.53,2400.82,1828.19,18
Maharashtra,Beed,Jalgaon_Bee,Ginger(Green),Other,FAQ,2024-07-13 00:00:00,3511.55,5295.04,4391.95,103
Maharashtra,Raigad,Karjat(Raigad),Arhar (Tur/Red Gram)(Whole),Other,FAQ,26-01-2022,5800.0,6200.0,6000.0,49
Maharashtra,Latur,Jalgaon_Lat,Bitter gourd,Other,FAQ,2023-08-22 00:00:00,2112.12,2616.04,2368.56,81
Maharashtra,Raigad,Murud,Rice,Other,FAQ,05-11-2024,3000.0,3500.0,3250.0,3
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Bitter gourd,Other,FAQ,10-06-2023,2500.0,3000.0,2750.0,81
Maharashtra,Sangli,Chalisgaon_San,Wheat,Maharashtra 2189,FAQ,2023-06-13 00:00:00,1978.37,2571.9,2283.19,1
Maharashtra,Jalgaon,Pachora,Bengal Gram(Gram)(Whole),Other,FAQ,18-09-2024,6100.0,6300.0,6200.0,6
Maharashtra,Mumbai,Mumbai,Chili Red,Other,FAQ,14-10-2020,18000.0,32000.0,25000.0,26
Maharashtra,Jalgaon,Bhusaval,Carrot,Other,FAQ,13-12-2022,1500.0,1500.0,1500.0,153
Maharashtra,Thane,Panvel_Tha,Bitter gourd,Other,FAQ,2020-02-17 00:00:00,2670.85,2984.08,2810.77,81
Maharashtra,Nashik,Ghoti,Brinjal,Other,FAQ,20-05-2023,1800.0,2000.0,1900.0,35
Maharashtra,Buldhana,Pachora_Bul,Wheat,Other,FAQ,2020-10-05 00:00:00,2017.29,2286.7,2171.91,1
Maharashtra,Jalgaon,Pachora,Bajra(Pearl Millet/Cumbu),Other,FAQ,16-11-2022,2521.0,2550.0,2531.0,28
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Apple,Simla,FAQ,09-01-2020,4000.0,5000.0,4500.0,17
Maharashtra,Mumbai,Mumbai,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,05-02-2025,12500.0,16500.0,14500.0,11
Maharashtra,Jalgaon,Jalgaon,Green Chilli,Other,FAQ,25-07-2023,4000.0,6000.0,5000.0,87
Maharashtra,Pune,Nasik_Pun,Tomato,Other,FAQ,2024-02-06 00:00:00,483.23,1954.96,1365.5,78
Maharashtra,Jalgaon,Amalner,Maize,Deshi Red,FAQ,04-08-2023,1900.0,2136.0,2136.0,4
Maharashtra,Ahmednagar,Nandgaon_Ahm,Green Gram (Moong)(Whole),Green (Whole),FAQ,2022-11-18 00:00:00,4244.76,6264.21,5739.37,9
Maharashtra,Nashik,Satana,Bajra(Pearl Millet/Cumbu),Other,FAQ,21-11-2023,2100.0,2526.0,2526.0,28
Maharashtra,Dhule,Bhusaval_Dhu,Bhindi(Ladies Finger),Other,FAQ,2023-05-26 00:00:00,2289.86,2991.32,2636.85,85
Maharashtra,Raigad,Panvel,Carrot,Other,FAQ,18-09-2020,2000.0,2400.0,2200.0,153
Maharashtra,Nagpur,Morshi_Nag,Soyabean,Other,FAQ,2023-08-31 00:00:00,4751.95,5453.92,5185.8,13
Maharashtra,Sangli,Jalgaon_San,Jowar(Sorghum),Other,FAQ,2021-02-08 00:00:00,1772.14,2372.37,2114.19,5
Maharashtra,Nashik,Lasalgaon,Soyabean,Other,FAQ,14-07-2020,3101.0,3599.0,3551.0,13
Maharashtra,Nashik,Pimpalgaon,Onion,Other,FAQ,12-09-2022,300.0,1695.0,1300.0,23
Maharashtra,Jalgaon,Pachora,Soyabean,Other,FAQ,20-07-2024,3500.0,4200.0,3700.0,13
Maharashtra,Mumbai,Mumbai,Cucumbar(Kheera),Other,FAQ,01-04-2021,1600.0,2400.0,2000.0,159
Maharashtra,Yavatmal,Yawal_Yav,Maize,Yellow,FAQ,2024-07-17 00:00:00,1789.23,2115.98,1980.21,4
Maharashtra,Kolhapur,Chopada_Kol,Bajra(Pearl Millet/Cumbu),Other,FAQ,2020-08-13 00:00:00,1968.81,2351.39,2197.98,28
Maharashtra,Bhandara,Nandgaon Khandeshwar_Bha,Wheat,Other,FAQ,2020-02-10 00:00:00,2074.54,2326.18,2193.08,1
Maharashtra,Jalgaon,Bhusaval,Brinjal,Other,FAQ,03-12-2024,2500.0,3000.0,2800.0,35
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Brinjal,Other,FAQ,18-01-2020,1000.0,1100.0,1050.0,35
Maharashtra,Sangli,Pachora_San,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2023-02-06 00:00:00,7396.65,8050.0,7801.38,49
Maharashtra,Mumbai,Mumbai- Fruit Market,Pineapple,Other,Local,16-10-2024,2500.0,5000.0,3750.0,21
Maharashtra,Nashik,Lasalgaon(Niphad),Green Gram (Moong)(Whole),Other,FAQ,22-06-2022,3500.0,3500.0,3500.0,9
Maharashtra,Nashik,Lasalgaon(Niphad),Soyabean,Other,FAQ,16-11-2022,2600.0,5740.0,5690.0,13
Maharashtra,Wardha,Chandur Bazar_War,Soyabean,Yellow,FAQ,2022-04-28 00:00:00,3851.69,4420.68,4203.35,13
Maharashtra,Chandrapur,Nandgaon Khandeshwar_Cha,Soyabean,Yellow,FAQ,2023-10-15 00:00:00,5082.14,5832.89,5546.14,13
Maharashtra,Parbhani,Jalgaon_Par,Seetapal,Other,FAQ,2021-11-28 00:00:00,2689.61,4292.36,3467.35,201
Maharashtra,Mumbai,Mumbai,Green Peas,Other,FAQ,10-09-2022,6000.0,7000.0,6500.0,50
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Green Chilli,Other,FAQ,30-07-2024,2400.0,2600.0,2500.0,87
Maharashtra,Nandurbar,Jalgaon_Nan,Spinach,Other,FAQ,2022-05-28 00:00:00,2163.98,2346.64,2262.19,342
Maharashtra,Beed,Chopada_Bee,Soyabean,Yellow,FAQ,2020-01-30 00:00:00,4113.9,4583.59,4417.87,13
Maharashtra,Raigad,Panvel,Guar,Other,FAQ,22-08-2020,3800.0,4200.0,4000.0,75
Maharashtra,Mumbai,Mumbai,Lime,Other,FAQ,11-01-2022,1000.0,2000.0,1500.0,180
Maharashtra,Gadchiroli,Amalner_Gad,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,2020-10-05 00:00:00,9597.52,11395.46,10449.38,11
Maharashtra,Yavatmal,Bhusaval_Yav,Coriander(Leaves),Other,FAQ,2024-06-23 00:00:00,1949.75,2994.99,2456.29,43
Maharashtra,Mumbai,Mumbai,Cauliflower,Other,FAQ,04-01-2025,500.0,700.0,600.0,34
Maharashtra,Raigad,Panvel,Snakeguard,Other,FAQ,06-06-2020,2500.0,3000.0,2750.0,156
Maharashtra,Raigad,Karjat(Raigad),Arhar (Tur/Red Gram)(Whole),Other,FAQ,12-02-2022,5600.0,6100.0,6000.0,49
Maharashtra,Amravati,Amarawati,Black Gram (Urd Beans)(Whole),Other,FAQ,27-03-2021,3500.0,5000.0,4250.0,8
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Pomegranate,Other,FAQ,08-11-2023,8000.0,12000.0,10000.0,190
Maharashtra,Akola,Amrawati(Frui & Veg. Market)_Ako,Peas Wet,Other,FAQ,2023-12-16 00:00:00,2279.36,2713.55,2496.33,174
Maharashtra,Nashik,Malegaon,Wheat,Other,FAQ,17-02-2021,1500.0,1901.0,1675.0,1
Maharashtra,Nashik,Nandgaon,Maize,Yellow,FAQ,02-09-2022,1751.0,2402.0,1951.0,4
Maharashtra,Amravati,Varud(Rajura Bazar),Green Chilli,Other,FAQ,28-01-2020,1000.0,1600.0,1437.0,87
Maharashtra,Mumbai,Mumbai- Fruit Market,Apple,Other,FAQ,14-02-2023,6000.0,11000.0,8500.0,17
Maharashtra,Parbhani,Chalisgaon_Par,Maize,Yellow,FAQ,2022-04-12 00:00:00,1849.1,2186.78,2046.47,4
Maharashtra,Kolhapur,Jalgaon_Kol,Bengal Gram(Gram)(Whole),Kabul Small,FAQ,2023-02-04 00:00:00,3962.99,4448.25,4243.87,6
Maharashtra,Nashik,Lasalgaon,Onion,Red,FAQ,22-01-2022,700.0,2431.0,2260.0,23
Maharashtra,Mumbai,Mumbai,Masur Dal,Other,Local,30-01-2025,7300.0,8000.0,7700.0,259
Maharashtra,Nashik,Nasik,Onion Green,Other,FAQ,28-03-2024,500.0,3000.0,1500.0,358
Maharashtra,Ahmednagar,Nasik_Ahm,Groundnut,Other,FAQ,2024-05-28 00:00:00,3607.98,5030.09,4490.91,10
Maharashtra,Amravati,Morshi,Wheat,Other,FAQ,13-07-2020,1750.0,2100.0,1925.0,1
Maharashtra,Nanded,Mumbai_Nan,Sabu Dan,Other,FAQ,2021-05-31 00:00:00,5337.28,6443.19,5860.19,291
Maharashtra,Amravati,Amrawati(Frui & Veg. Market),Coriander(Leaves),Other,FAQ,07-11-2023,1500.0,2500.0,2000.0,43
Maharashtra,Amravati,Amarawati,Bengal Gram(Gram)(Whole),Other,FAQ,22-06-2021,4500.0,4750.0,4625.0,6
Maharashtra,Nanded,Chopada_Nan,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,2022-12-08 00:00:00,5076.36,5697.96,5436.16,6
Maharashtra,Jalgaon,Bhusaval,Cauliflower,Other,FAQ,11-08-2021,1000.0,1000.0,1000.0,34
Maharashtra,Washim,Dharangaon_Was,Maize,Yellow,FAQ,2024-02-11 00:00:00,1860.27,2200.0,2058.84,4
Maharashtra,Amravati,Varud(Rajura Bazar),Green Chilli,Other,FAQ,06-09-2024,3200.0,3200.0,3200.0,87
Maharashtra,Nagpur,Morshi_Nag,Soyabean,Other,FAQ,2021-01-24 00:00:00,3872.92,4445.04,4226.52,13
Maharashtra,Jalgaon,Chopada,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,18-06-2021,7100.0,7300.0,7200.0,11
